year	lyear	pc8	lpc8	entry	exit	lcount	count	oto	otm	mto	mtm	unchanged
2003	2002	31612250	31612250	0	0	1	1	0	0	0	0	1
2004	2003	31612250	31612250	0	0	1	1	0	0	0	0	1
2005	2004	31612250	31612250	0	0	1	1	0	0	0	0	1
2006	2005	31612250	31612250	0	0	1	1	0	0	0	0	1
2007	2006	31612250	31612250	0	0	1	1	0	0	0	0	1
2002	2001	31612270	31612270	0	0	1	1	0	0	0	0	1
2003	2002	31612270	31612270	0	0	1	1	0	0	0	0	1
2004	2003	31612270	31612270	0	0	1	1	0	0	0	0	1
2005	2004	31612270	31612270	0	0	1	1	0	0	0	0	1
2006	2005	31612270	31612270	0	0	1	1	0	0	0	0	1
2007	2006	31612270	31612270	0	0	1	1	0	0	0	0	1
2002	2001	31612310	31612310	0	0	1	1	0	0	0	0	1
2003	2002	31612310	31612310	0	0	1	1	0	0	0	0	1
2004	2003	31612310	31612310	0	0	1	1	0	0	0	0	1
2005	2004	31612310	31612310	0	0	1	1	0	0	0	0	1
2006	2005	31612310	31612310	0	0	1	1	0	0	0	0	1
2007	2006	31612310	31612310	0	0	1	1	0	0	0	0	1
2002	2001	31612330	31612330	0	0	1	1	0	0	0	0	1
2003	2002	31612330	31612330	0	0	1	1	0	0	0	0	1
2004	2003	31612330	31612330	0	0	1	1	0	0	0	0	1
2005	2004	31612330	31612330	0	0	1	1	0	0	0	0	1
2006	2005	31612330	31612330	0	0	1	1	0	0	0	0	1
2007	2006	31612330	31612330	0	0	1	1	0	0	0	0	1
2002	2001	31612350	31612350	0	0	1	1	0	0	0	0	1
2003	2002	31612350	31612350	0	0	1	1	0	0	0	0	1
2004	2003	31612350	31612350	0	0	1	1	0	0	0	0	1
2005	2004	31612350	31612350	0	0	1	1	0	0	0	0	1
2006	2005	31612350	31612350	0	0	1	1	0	0	0	0	1
2007	2006	31612350	31612350	0	0	1	1	0	0	0	0	1
2002	2001	31612370	31612370	0	0	1	1	0	0	0	0	1
2003	2002	31612370	31612370	0	0	1	1	0	0	0	0	1
2004	2003	31612370	31612370	0	0	1	1	0	0	0	0	1
2005	2004	31612370	31612370	0	0	1	1	0	0	0	0	1
2006	2005	31612370	31612370	0	0	1	1	0	0	0	0	1
2007	2006	31612370	31612370	0	0	1	1	0	0	0	0	1
2002	2001	31612430	31612430	0	0	1	1	0	0	0	0	1
2003	2002	31612430	31612430	0	0	1	1	0	0	0	0	1
2004	2003	31612430	31612430	0	0	1	1	0	0	0	0	1
2005	2004	31612430	31612430	0	0	1	1	0	0	0	0	1
2006	2005	31612430	31612430	0	0	1	1	0	0	0	0	1
2007	2006	31612430	31612430	0	0	1	1	0	0	0	0	1
2002	2001	31612450	31612450	0	0	1	1	0	0	0	0	1
2003	2002	31612450	31612450	0	0	1	1	0	0	0	0	1
2004	2003	31612450	31612450	0	0	1	1	0	0	0	0	1
2005	2004	31612450	31612450	0	0	1	1	0	0	0	0	1
2006	2005	31612450	31612450	0	0	1	1	0	0	0	0	1
2007	2006	31612450	31612450	0	0	1	1	0	0	0	0	1
2002	2001	31621110	31621110	0	0	1	1	0	0	0	0	1
2003	2002	31621110	31621110	0	0	1	1	0	0	0	0	1
2004	2003	31621110	31621110	0	0	1	1	0	0	0	0	1
2005	2004	31621110	31621110	0	0	1	1	0	0	0	0	1
2006	2005	31621110	31621110	0	0	1	1	0	0	0	0	1
2007	2006	31621110	31621110	0	0	1	1	0	0	0	0	1
2002	2001	31621130	31621130	0	0	1	1	0	0	0	0	1
2003	2002	31621130	31621130	0	0	1	1	0	0	0	0	1
2004	2003	31621130	31621130	0	0	1	1	0	0	0	0	1
2005	2004	31621130	31621130	0	0	1	1	0	0	0	0	1
2006	2005	31621130	31621130	0	0	1	1	0	0	0	0	1
2007	2006	31621130	31621130	0	0	1	1	0	0	0	0	1
2002	2001	31621153	31621153	0	0	1	1	0	0	0	0	1
2003	2002	31621153	31621153	0	0	1	1	0	0	0	0	1
2004	2003	31621153	31621153	0	0	1	1	0	0	0	0	1
2005	2004	31621153	31621153	0	0	1	1	0	0	0	0	1
2006	2005	31621153	31621153	0	0	1	1	0	0	0	0	1
2007	2006	31621153	31621153	0	0	1	1	0	0	0	0	1
2002	2001	31621155	31621155	0	0	1	1	0	0	0	0	1
2003	2002	31621155	31621155	0	0	1	1	0	0	0	0	1
2004	2003	31621155	31621155	0	0	1	1	0	0	0	0	1
2005	2004	31621155	31621155	0	0	1	1	0	0	0	0	1
2006	2005	31621155	31621155	0	0	1	1	0	0	0	0	1
2007	2006	31621155	31621155	0	0	1	1	0	0	0	0	1
2002	2001	31621157	31621157	0	0	1	1	0	0	0	0	1
2003	2002	31621157	31621157	0	0	1	1	0	0	0	0	1
2004	2003	31621157	31621157	0	0	1	1	0	0	0	0	1
2005	2004	31621157	31621157	0	0	1	1	0	0	0	0	1
2006	2005	31621157	31621157	0	0	1	1	0	0	0	0	1
2007	2006	31621157	31621157	0	0	1	1	0	0	0	0	1
2002	2001	31621173	31621173	0	0	1	1	0	0	0	0	1
2003	2002	31621173	31621173	0	0	1	1	0	0	0	0	1
2004	2003	31621173	31621173	0	0	1	1	0	0	0	0	1
2005	2004	31621173	31621173	0	0	1	1	0	0	0	0	1
2006	2005	31621173	31621173	0	0	1	1	0	0	0	0	1
2007	2006	31621173	31621173	0	0	1	1	0	0	0	0	1
2002	2001	31621175	31621175	0	0	1	1	0	0	0	0	1
2003	2002	31621175	31621175	0	0	1	1	0	0	0	0	1
2004	2003	31621175	31621175	0	0	1	1	0	0	0	0	1
2005	2004	31621175	31621175	0	0	1	1	0	0	0	0	1
2006	2005	31621175	31621175	0	0	1	1	0	0	0	0	1
2007	2006	31621175	31621175	0	0	1	1	0	0	0	0	1
2002	2001	31621190	31621190	0	0	1	1	0	0	0	0	1
2003	2002	31621190	31621190	0	0	1	1	0	0	0	0	1
2004	2003	31621190	31621190	0	0	1	1	0	0	0	0	1
2005	2004	31621190	31621190	0	0	1	1	0	0	0	0	1
2006	2005	31621190	31621190	0	0	1	1	0	0	0	0	1
2007	2006	31621190	31621190	0	0	1	1	0	0	0	0	1
2002	2001	31621210	31621210	0	0	1	1	0	0	0	0	1
2003	2002	31621210	31621210	0	0	1	1	0	0	0	0	1
2004	2003	31621210	31621210	0	0	1	1	0	0	0	0	1
2005	2004	31621210	31621210	0	0	1	1	0	0	0	0	1
2006	2005	31621210	31621210	0	0	1	1	0	0	0	0	1
2007	2006	31621210	31621210	0	0	1	1	0	0	0	0	1
2002	2001	31621230	31621230	0	0	1	1	0	0	0	0	1
2003	2002	31621230	31621230	0	0	1	1	0	0	0	0	1
2004	2003	31621230	31621230	0	0	1	1	0	0	0	0	1
2005	2004	31621230	31621230	0	0	1	1	0	0	0	0	1
2006	2005	31621230	31621230	0	0	1	1	0	0	0	0	1
2007	2006	31621230	31621230	0	0	1	1	0	0	0	0	1
2002	2001	31621250	31621250	0	0	1	1	0	0	0	0	1
2003	2002	31621250	31621250	0	0	1	1	0	0	0	0	1
2004	2003	31621250	31621250	0	0	1	1	0	0	0	0	1
2005	2004	31621250	31621250	0	0	1	1	0	0	0	0	1
2006	2005	31621250	31621250	0	0	1	1	0	0	0	0	1
2007	2006	31621250	31621250	0	0	1	1	0	0	0	0	1
2002	2001	31621270	31621270	0	0	1	1	0	0	0	0	1
2003	2002	31621270	31621270	0	0	1	1	0	0	0	0	1
2004	2003	31621270	31621270	0	0	1	1	0	0	0	0	1
2005	2004	31621270	31621270	0	0	1	1	0	0	0	0	1
2006	2005	31621270	31621270	0	0	1	1	0	0	0	0	1
2007	2006	31621270	31621270	0	0	1	1	0	0	0	0	1
2002	2001	31621290	31621290	0	0	1	1	0	0	0	0	1
2003	2002	31621290	31621290	0	0	1	1	0	0	0	0	1
2004	2003	31621290	31621290	0	0	1	1	0	0	0	0	1
2005	2004	31621290	31621290	0	0	1	1	0	0	0	0	1
2006	2005	31621290	31621290	0	0	1	1	0	0	0	0	1
2007	2006	31621290	31621290	0	0	1	1	0	0	0	0	1
2002	2001	31621330	31621330	0	0	1	1	0	0	0	0	1
2003	2002	31621330	31621330	0	0	1	1	0	0	0	0	1
2004	2003	31621330	31621330	0	0	1	1	0	0	0	0	1
2005	2004	31621330	31621330	0	0	1	1	0	0	0	0	1
2006	2005	31621330	31621330	0	0	1	1	0	0	0	0	1
2007	2006	31621330	31621330	0	0	1	1	0	0	0	0	1
2002	2001	31621350	31621350	0	0	1	1	0	0	0	0	1
2003	2002	31621350	31621350	0	0	1	1	0	0	0	0	1
2004	2003	31621350	31621350	0	0	1	1	0	0	0	0	1
2005	2004	31621350	31621350	0	0	1	1	0	0	0	0	1
2006	2005	31621350	31621350	0	0	1	1	0	0	0	0	1
2007	2006	31621350	31621350	0	0	1	1	0	0	0	0	1
2002	2001	31621370	31621370	0	0	1	1	0	0	0	0	1
2003	2002	31621370	31621370	0	0	1	1	0	0	0	0	1
2004	2003	31621370	31621370	0	0	1	1	0	0	0	0	1
2005	2004	31621370	31621370	0	0	1	1	0	0	0	0	1
2006	2005	31621370	31621370	0	0	1	1	0	0	0	0	1
2007	2006	31621370	31621370	0	0	1	1	0	0	0	0	1
2007	2006	31621380	31621390	0	0	1	1	1	0	0	0	0
2002	2001	31621390	31621390	0	0	1	1	0	0	0	0	1
2003	2002	31621390	31621390	0	0	1	1	0	0	0	0	1
2004	2003	31621390	31621390	0	0	1	1	0	0	0	0	1
2005	2004	31621390	31621390	0	0	1	1	0	0	0	0	1
2006	2005	31621390	31621390	0	0	1	1	0	0	0	0	1
2002	2001	31621430	31621430	0	0	1	1	0	0	0	0	1
2003	2002	31621430	31621430	0	0	1	1	0	0	0	0	1
2004	2003	31621430	31621430	0	0	1	1	0	0	0	0	1
2005	2004	31621430	31621430	0	0	1	1	0	0	0	0	1
2006	2005	31621430	31621430	0	0	1	1	0	0	0	0	1
2007	2006	31621430	31621430	0	0	1	1	0	0	0	0	1
2002	2001	31621450	31621450	0	0	1	1	0	0	0	0	1
2003	2002	31621450	31621450	0	0	1	1	0	0	0	0	1
2004	2003	31621450	31621450	0	0	1	1	0	0	0	0	1
2005	2004	31621450	31621450	0	0	1	1	0	0	0	0	1
2006	2005	31621450	31621450	0	0	1	1	0	0	0	0	1
2007	2006	31621450	31621450	0	0	1	1	0	0	0	0	1
2002	2001	31621530	31621530	0	0	1	1	0	0	0	0	1
2003	2002	31621530	31621530	0	0	1	1	0	0	0	0	1
2004	2003	31621530	31621530	0	0	1	1	0	0	0	0	1
2005	2004	31621530	31621530	0	0	1	1	0	0	0	0	1
2006	2005	31621530	31621530	0	0	1	1	0	0	0	0	1
2007	2006	31621530	31621530	0	0	1	1	0	0	0	0	1
2002	2001	31621550	31621550	0	0	1	1	0	0	0	0	1
2003	2002	31621550	31621550	0	0	1	1	0	0	0	0	1
2004	2003	31621550	31621550	0	0	1	1	0	0	0	0	1
2005	2004	31621550	31621550	0	0	1	1	0	0	0	0	1
2006	2005	31621550	31621550	0	0	1	1	0	0	0	0	1
2007	2006	31621550	31621550	0	0	1	1	0	0	0	0	1
2002	2001	31621570	31621570	0	0	1	1	0	0	0	0	1
2003	2002	31621570	31621570	0	0	1	1	0	0	0	0	1
2004	2003	31621570	31621570	0	0	1	1	0	0	0	0	1
2005	2004	31621570	31621570	0	0	1	1	0	0	0	0	1
2006	2005	31621570	31621570	0	0	1	1	0	0	0	0	1
2007	2006	31621570	31621570	0	0	1	1	0	0	0	0	1
2002	2001	31621590	31621590	0	0	1	1	0	0	0	0	1
2003	2002	31621590	31621590	0	0	1	1	0	0	0	0	1
2004	2003	31621590	31621590	0	0	1	1	0	0	0	0	1
2005	2004	31621590	31621590	0	0	1	1	0	0	0	0	1
2006	2005	31621590	31621590	0	0	1	1	0	0	0	0	1
2007	2006	31621590	31621590	0	0	1	1	0	0	0	0	1
2002	2001	31621630	31621630	0	0	1	1	0	0	0	0	1
2003	2002	31621630	31621630	0	0	1	1	0	0	0	0	1
2004	2003	31621630	31621630	0	0	1	1	0	0	0	0	1
2005	2004	31621630	31621630	0	0	1	1	0	0	0	0	1
2006	2005	31621630	31621630	0	0	1	1	0	0	0	0	1
2007	2006	31621630	31621630	0	0	1	1	0	0	0	0	1
2002	2001	31621650	31621650	0	0	1	1	0	0	0	0	1
2003	2002	31621650	31621650	0	0	1	1	0	0	0	0	1
2004	2003	31621650	31621650	0	0	1	1	0	0	0	0	1
2005	2004	31621650	31621650	0	0	1	1	0	0	0	0	1
2006	2005	31621650	31621650	0	0	1	1	0	0	0	0	1
2007	2006	31621650	31621650	0	0	1	1	0	0	0	0	1
2002	2001	31621670	31621670	0	0	1	1	0	0	0	0	1
2003	2002	31621670	31621670	0	0	1	1	0	0	0	0	1
2004	2003	31621670	31621670	0	0	1	1	0	0	0	0	1
2005	2004	31621670	31621670	0	0	1	1	0	0	0	0	1
2006	2005	31621670	31621670	0	0	1	1	0	0	0	0	1
2007	2006	31621670	31621670	0	0	1	1	0	0	0	0	1
2002	2001	31621690	31621690	0	0	1	1	0	0	0	0	1
2003	2002	31621690	31621690	0	0	1	1	0	0	0	0	1
2004	2003	31621690	31621690	0	0	1	1	0	0	0	0	1
2005	2004	31621690	31621690	0	0	1	1	0	0	0	0	1
2006	2005	31621690	31621690	0	0	1	1	0	0	0	0	1
2007	2006	31621690	31621690	0	0	1	1	0	0	0	0	1
2002	2001	31629100	31629100	0	0	1	1	0	0	0	0	1
2003	2002	31629100	31629100	0	0	1	1	0	0	0	0	1
2004	2003	31629100	31629100	0	0	1	1	0	0	0	0	1
2005	2004	31629100	31629100	0	0	1	1	0	0	0	0	1
2006	2005	31629100	31629100	0	0	1	1	0	0	0	0	1
2007	2006	31629100	31629100	0	0	1	1	0	0	0	0	1
2002	2001	31629200	31629200	0	0	1	1	0	0	0	0	1
2003	2002	31629200	31629200	0	0	1	1	0	0	0	0	1
2004	2003	31629200	31629200	0	0	1	1	0	0	0	0	1
2005	2004	31629200	31629200	0	0	1	1	0	0	0	0	1
2006	2005	31629200	31629200	0	0	1	1	0	0	0	0	1
2007	2006	31629200	31629200	0	0	1	1	0	0	0	0	1
2002	2001	32101100	32101100	0	0	1	1	0	0	0	0	1
2003	2002	32101100	32101100	0	0	1	1	0	0	0	0	1
2004	2003	32101100	32101100	0	0	1	1	0	0	0	0	1
2005	2004	32101100	32101100	0	0	1	1	0	0	0	0	1
2006	2005	32101100	32101100	0	0	1	1	0	0	0	0	1
2007	2006	32101100	32101100	0	0	1	1	0	0	0	0	1
2002	2001	32101230	32101230	0	0	1	1	0	0	0	0	1
2003	2002	32101230	32101230	0	0	1	1	0	0	0	0	1
2004	2003	32101230	32101230	0	0	1	1	0	0	0	0	1
2005	2004	32101230	32101230	0	0	1	1	0	0	0	0	1
2006	2005	32101230	32101230	0	0	1	1	0	0	0	0	1
2007	2006	32101230	32101230	0	0	1	1	0	0	0	0	1
2002	2001	32101250	32101250	0	0	1	1	0	0	0	0	1
2003	2002	32101250	32101250	0	0	1	1	0	0	0	0	1
2004	2003	32101250	32101250	0	0	1	1	0	0	0	0	1
2005	2004	32101250	32101250	0	0	1	1	0	0	0	0	1
2006	2005	32101250	32101250	0	0	1	1	0	0	0	0	1
2007	2006	32101250	32101250	0	0	1	1	0	0	0	0	1
2002	2001	32101273	32101273	0	0	1	1	0	0	0	0	1
2003	2002	32101273	32101273	0	0	1	1	0	0	0	0	1
2004	2003	32101273	32101273	0	0	1	1	0	0	0	0	1
2005	2004	32101273	32101273	0	0	1	1	0	0	0	0	1
2006	2005	32101273	32101273	0	0	1	1	0	0	0	0	1
2007	2006	32101273	32101273	0	0	1	1	0	0	0	0	1
2002	2001	32101275	32101275	0	0	1	1	0	0	0	0	1
2003	2002	32101275	32101275	0	0	1	1	0	0	0	0	1
2004	2003	32101275	32101275	0	0	1	1	0	0	0	0	1
2005	2004	32101275	32101275	0	0	1	1	0	0	0	0	1
2006	2005	32101275	32101275	0	0	1	1	0	0	0	0	1
2007	2006	32101275	32101275	0	0	1	1	0	0	0	0	1
2002	2001	32101277	32101277	0	0	1	1	0	0	0	0	1
2003	2002	32101277	32101277	0	0	1	1	0	0	0	0	1
2004	2003	32101277	32101277	0	0	1	1	0	0	0	0	1
2005	2004	32101277	32101277	0	0	1	1	0	0	0	0	1
2006	2005	32101277	32101277	0	0	1	1	0	0	0	0	1
2007	2006	32101277	32101277	0	0	1	1	0	0	0	0	1
2002	2001	32101279	32101279	0	0	1	1	0	0	0	0	1
2003	2002	32101279	32101279	0	0	1	1	0	0	0	0	1
2004	2003	32101279	32101279	0	0	1	1	0	0	0	0	1
2005	2004	32101279	32101279	0	0	1	1	0	0	0	0	1
2006	2005	32101279	32101279	0	0	1	1	0	0	0	0	1
2007	2006	32101279	32101279	0	0	1	1	0	0	0	0	1
2002	2001	32101300	32101300	0	0	1	1	0	0	0	0	1
2003	2002	32101300	32101300	0	0	1	1	0	0	0	0	1
2004	2003	32101300	32101300	0	0	1	1	0	0	0	0	1
2005	2004	32101300	32101300	0	0	1	1	0	0	0	0	1
2006	2005	32101300	32101300	0	0	1	1	0	0	0	0	1
2007	2006	32101300	32101300	0	0	1	1	0	0	0	0	1
2002	2001	32102020	32102020	0	0	1	1	0	0	0	0	1
2003	2002	32102020	32102020	0	0	1	1	0	0	0	0	1
2004	2003	32102020	32102020	0	0	1	1	0	0	0	0	1
2005	2004	32102020	32102020	0	0	1	1	0	0	0	0	1
2006	2005	32102020	32102020	0	0	1	1	0	0	0	0	1
2007	2006	32102020	32102020	0	0	1	1	0	0	0	0	1
2002	2001	32102035	32102035	0	0	1	1	0	0	0	0	1
2003	2002	32102035	32102035	0	0	1	1	0	0	0	0	1
2004	2003	32102035	32102035	0	0	1	1	0	0	0	0	1
2005	2004	32102035	32102035	0	0	1	1	0	0	0	0	1
2006	2005	32102035	32102035	0	0	1	1	0	0	0	0	1
2007	2006	32102035	32102035	0	0	1	1	0	0	0	0	1
2002	2001	32102037	32102037	0	0	1	1	0	0	0	0	1
2003	2002	32102037	32102037	0	0	1	1	0	0	0	0	1
2004	2003	32102037	32102037	0	0	1	1	0	0	0	0	1
2005	2004	32102037	32102037	0	0	1	1	0	0	0	0	1
2006	2005	32102037	32102037	0	0	1	1	0	0	0	0	1
2007	2006	32102037	32102037	0	0	1	1	0	0	0	0	1
2002	2001	32102055	32102055	0	0	1	1	0	0	0	0	1
2003	2002	32102055	32102055	0	0	1	1	0	0	0	0	1
2004	2003	32102055	32102055	0	0	1	1	0	0	0	0	1
2005	2004	32102055	32102055	0	0	1	1	0	0	0	0	1
2006	2005	32102055	32102055	0	0	1	1	0	0	0	0	1
2007	2006	32102055	32102055	0	0	1	1	0	0	0	0	1
2002	2001	32102057	32102057	0	0	1	1	0	0	0	0	1
2003	2002	32102057	32102057	0	0	1	1	0	0	0	0	1
2004	2003	32102057	32102057	0	0	1	1	0	0	0	0	1
2005	2004	32102057	32102057	0	0	1	1	0	0	0	0	1
2006	2005	32102057	32102057	0	0	1	1	0	0	0	0	1
2007	2006	32102057	32102057	0	0	1	1	0	0	0	0	1
2002	2001	32102070	32102070	0	0	1	1	0	0	0	0	1
2003	2002	32102070	32102070	0	0	1	1	0	0	0	0	1
2004	2003	32102070	32102070	0	0	1	1	0	0	0	0	1
2005	2004	32102070	32102070	0	0	1	1	0	0	0	0	1
2006	2005	32102070	32102070	0	0	1	1	0	0	0	0	1
2007	2006	32102070	32102070	0	0	1	1	0	0	0	0	1
2002	2001	32103050	32103050	0	0	1	1	0	0	0	0	1
2003	2002	32103050	32103050	0	0	1	1	0	0	0	0	1
2004	2003	32103050	32103050	0	0	1	1	0	0	0	0	1
2005	2004	32103050	32103050	0	0	1	1	0	0	0	0	1
2006	2005	32103050	32103050	0	0	1	1	0	0	0	0	1
2007	2006	32103050	32103050	0	0	1	1	0	0	0	0	1
2002	2001	32103070	32103070	0	0	1	1	0	0	0	0	1
2003	2002	32103070	32103070	0	0	1	1	0	0	0	0	1
2004	2003	32103070	32103070	0	0	1	1	0	0	0	0	1
2005	2004	32103070	32103070	0	0	1	1	0	0	0	0	1
2006	2005	32103070	32103070	0	0	1	1	0	0	0	0	1
2007	2006	32103070	32103070	0	0	1	1	0	0	0	0	1
2002	2001	32103090	32103090	0	0	1	1	0	0	0	0	1
2003	2002	32103090	32103090	0	0	1	1	0	0	0	0	1
2004	2003	32103090	32103090	0	0	1	1	0	0	0	0	1
2005	2004	32103090	32103090	0	0	1	1	0	0	0	0	1
2006	2005	32103090	32103090	0	0	1	1	0	0	0	0	1
2007	2006	32103090	32103090	0	0	1	1	0	0	0	0	1
2002	2001	32104135	32104135	0	0	1	1	0	0	0	0	1
2003	2002	32104135	32104135	0	0	1	1	0	0	0	0	1
2004	2003	32104135	32104135	0	0	1	1	0	0	0	0	1
2005	2004	32104135	32104135	0	0	1	1	0	0	0	0	1
2006	2005	32104135	32104135	0	0	1	1	0	0	0	0	1
2007	2006	32104135	32104135	0	0	1	1	0	0	0	0	1
2002	2001	32104137	32104137	0	0	1	1	0	0	0	0	1
2003	2002	32104137	32104137	0	0	1	1	0	0	0	0	1
2004	2003	32104137	32104137	0	0	1	1	0	0	0	0	1
2005	2004	32104137	32104137	0	0	1	1	0	0	0	0	1
2006	2005	32104137	32104137	0	0	1	1	0	0	0	0	1
2007	2006	32104137	32104137	0	0	1	1	0	0	0	0	1
2002	2001	32104139	32104139	0	0	1	1	0	0	0	0	1
2003	2002	32104139	32104139	0	0	1	1	0	0	0	0	1
2004	2003	32104139	32104139	0	0	1	1	0	0	0	0	1
2005	2004	32104139	32104139	0	0	1	1	0	0	0	0	1
2006	2005	32104139	32104139	0	0	1	1	0	0	0	0	1
2007	2006	32104139	32104139	0	0	1	1	0	0	0	0	1
2002	2001	32104150	32104150	0	0	1	1	0	0	0	0	1
2003	2002	32104150	32104150	0	0	1	1	0	0	0	0	1
2004	2003	32104150	32104150	0	0	1	1	0	0	0	0	1
2005	2004	32104150	32104150	0	0	1	1	0	0	0	0	1
2006	2005	32104150	32104150	0	0	1	1	0	0	0	0	1
2007	2006	32104150	32104150	0	0	1	1	0	0	0	0	1
2002	2001	32104200	32104200	0	0	1	1	0	0	0	0	1
2003	2002	32104200	32104200	0	0	1	1	0	0	0	0	1
2004	2003	32104200	32104200	0	0	1	1	0	0	0	0	1
2005	2004	32104200	32104200	0	0	1	1	0	0	0	0	1
2006	2005	32104200	32104200	0	0	1	1	0	0	0	0	1
2007	2006	32104200	32104200	0	0	1	1	0	0	0	0	1
2002	2001	32105125	32105125	0	0	1	1	0	0	0	0	1
2003	2002	32105125	32105125	0	0	1	1	0	0	0	0	1
2004	2003	32105125	32105125	0	0	1	1	0	0	0	0	1
2005	2004	32105125	32105125	0	0	1	1	0	0	0	0	1
2006	2005	32105125	32105125	0	0	1	1	0	0	0	0	1
2007	2006	32105125	32105125	0	0	1	1	0	0	0	0	1
2002	2001	32105155	32105155	0	0	1	1	0	0	0	0	1
2003	2002	32105155	32105155	0	0	1	1	0	0	0	0	1
2004	2003	32105155	32105155	0	0	1	1	0	0	0	0	1
2005	2004	32105155	32105155	0	0	1	1	0	0	0	0	1
2006	2005	32105155	32105155	0	0	1	1	0	0	0	0	1
2007	2006	32105155	32105155	0	0	1	1	0	0	0	0	1
2002	2001	32105157	32105157	0	0	1	1	0	0	0	0	1
2003	2002	32105157	32105157	0	0	1	1	0	0	0	0	1
2004	2003	32105157	32105157	0	0	1	1	0	0	0	0	1
2005	2004	32105157	32105157	0	0	1	1	0	0	0	0	1
2006	2005	32105157	32105157	0	0	1	1	0	0	0	0	1
2007	2006	32105157	32105157	0	0	1	1	0	0	0	0	1
2002	2001	32105170	32105170	0	0	1	1	0	0	0	0	1
2003	2002	32105170	32105170	0	0	1	1	0	0	0	0	1
2004	2003	32105170	32105170	0	0	1	1	0	0	0	0	1
2005	2004	32105170	32105170	0	0	1	1	0	0	0	0	1
2006	2005	32105170	32105170	0	0	1	1	0	0	0	0	1
2007	2006	32105170	32105170	0	0	1	1	0	0	0	0	1
2002	2001	32105235	32105235	0	0	1	1	0	0	0	0	1
2003	2002	32105235	32105235	0	0	1	1	0	0	0	0	1
2004	2003	32105235	32105235	0	0	1	1	0	0	0	0	1
2005	2004	32105235	32105235	0	0	1	1	0	0	0	0	1
2006	2005	32105235	32105235	0	0	1	1	0	0	0	0	1
2007	2006	32105235	32105235	0	0	1	1	0	0	0	0	1
2002	2001	32105237	32105237	0	0	1	1	0	0	0	0	1
2003	2002	32105237	32105237	0	0	1	1	0	0	0	0	1
2004	2003	32105237	32105237	0	0	1	1	0	0	0	0	1
2005	2004	32105237	32105237	0	0	1	1	0	0	0	0	1
2006	2005	32105237	32105237	0	0	1	1	0	0	0	0	1
2007	2006	32105237	32105237	0	0	1	1	0	0	0	0	1
2002	2001	32105250	32105250	0	0	1	1	0	0	0	0	1
2003	2002	32105250	32105250	0	0	1	1	0	0	0	0	1
2004	2003	32105250	32105250	0	0	1	1	0	0	0	0	1
2005	2004	32105250	32105250	0	0	1	1	0	0	0	0	1
2006	2005	32105250	32105250	0	0	1	1	0	0	0	0	1
2007	2006	32105250	32105250	0	0	1	1	0	0	0	0	1
2002	2001	32105270	32105270	0	0	1	1	0	0	0	0	1
2003	2002	32105270	32105270	0	0	1	1	0	0	0	0	1
2004	2003	32105270	32105270	0	0	1	1	0	0	0	0	1
2005	2004	32105270	32105270	0	0	1	1	0	0	0	0	1
2006	2005	32105270	32105270	0	0	1	1	0	0	0	0	1
2007	2006	32105270	32105270	0	0	1	1	0	0	0	0	1
2002	2001	32106013		1	0	0	0	0	0	0	0	0
2002	2001	32106015	32106015	0	0	1	1	0	0	0	0	1
2002	2001	32106017	32106017	0	0	1	1	0	0	0	0	1
2002	2001	32106025	32106025	0	0	1	1	0	0	0	0	1
2002	2001	32106027	32106027	0	0	1	1	0	0	0	0	1
2002	2001	32106034	32106034	0	0	1	1	0	0	0	0	1
2002	2001	32106054	32106054	0	0	1	1	0	0	0	0	1
2002	2001	32106065	32106065	0	0	1	1	0	0	0	0	1
2002	2001	32106069	32106069	0	0	1	1	0	0	0	0	1
2002	2001	32106070	32106070	0	0	1	1	0	0	0	0	1
2002	2001	32106093	32106093	0	0	1	1	0	0	0	0	1
2002	2001	32106095	32106095	0	0	1	1	0	0	0	0	1
2002	2001	32106097	32106097	0	0	1	1	0	0	0	0	1
2002	2001	32106099	32106099	0	0	1	1	0	0	0	0	1
2003	2002	32106100	32106013	0	0	1	1	1	0	0	0	0
2004	2003	32106100	32106100	0	0	1	1	0	0	0	0	1
2005	2004	32106100	32106100	0	0	1	1	0	0	0	0	1
2006	2005	32106100	32106100	0	0	1	1	0	0	0	0	1
2007	2006	32106100	32106100	0	0	1	1	0	0	0	0	1
2007	2006	32106203	30012500	0	0	4	4	0	0	0	1	0
2007	2006	32106203	32203030	0	0	4	3	0	0	0	1	0
2007	2006	32106203	32203060	0	0	4	5	0	0	0	1	0
2007	2006	32106203	32305280	0	0	4	5	0	0	0	1	0
2007	2006	32106206	32106215	0	0	7	2	0	0	0	1	0
2007	2006	32106206	32106217	0	0	7	2	0	0	0	1	0
2007	2006	32106206	32106270	0	0	7	1	0	0	0	1	0
2007	2006	32106206	32106293	0	0	7	3	0	0	0	1	0
2007	2006	32106206	32106295	0	0	7	4	0	0	0	1	0
2007	2006	32106206	32106297	0	0	7	3	0	0	0	1	0
2007	2006	32106206	32106299	0	0	7	3	0	0	0	1	0
2003	2002	32106215	32106015	0	0	1	1	1	0	0	0	0
2004	2003	32106215	32106215	0	0	1	1	0	0	0	0	1
2005	2004	32106215	32106215	0	0	1	1	0	0	0	0	1
2006	2005	32106215	32106215	0	0	1	1	0	0	0	0	1
2003	2002	32106217	32106017	0	0	1	1	1	0	0	0	0
