"Order","Level","Code","Parent","Code","Parent","Description","Self-explanatory texts","Supplementary unit"
"498809","7","850710390080","850710310020","8507 10 39",,"Other","Lead-acid accumulators of a kind used for starting piston engine ""starter batteries"", of a weight of <= 5 kg, working with non-liquid electrolyte (excl. spent and those for use in civil aircraft of subheading 8507.10.10)","p/st"
"498810","6","850710810010","850710310010",,,"Of a weight exceeding 5 kg",,
"498811","7","850710810080","850710810010","8507 10 81",,"Working with liquid electrolyte","Lead-acid accumulators of a kind used for starting piston engine ""starter batteries"", of a weight of > 5 kg, working with liquid electrolyte (excl. spent and those for use in civil aircraft of subheading 8507.10.10)","p/st"
"498812","7","850710890080","850710810010","8507 10 89",,"Other","Lead-acid accumulators of a kind used for starting piston engine ""starter batteries"", of a weight of > 5 kg, working with non-liquid electrolyte (excl. spent and those for use in civil aircraft of subheading 8507.10.10)","p/st"
"498813","4","850720000080","850700000080","8507 20","8507","Other lead-acid accumulators","Lead acid accumulators (excl. spent and starter batteries)",
"498814","5","850720100080","850720000080","8507 20 10","8507 20","For use in civil aircraft","Lead acid accumulators, for use in civil aircraft (excl. spent and starter batteries)","p/st"
"498815","5","850720310010","850720000080",,"8507 20","Other",,
"498816","6","850720310020","850720310010",,,"Traction accumulators",,
"498817","7","850720310080","850720310020","8507 20 31",,"Working with liquid electrolyte","Lead-acid accumulators for vehicle traction, working with liquid electrolyte (excl. spent and starter batteries)","ce/el"
"498818","7","850720390080","850720310020","8507 20 39",,"Other","Lead-acid accumulators for vehicle traction, working with non-liquid electrolyte (excl. spent and starter batteries)","ce/el"
"498819","6","850720810010","850720310010",,,"Other",,
"498820","7","850720810080","850720810010","8507 20 81",,"Working with liquid electrolyte","Lead-acid accumulators, working with liquid electrolyte (excl. spent, those for use in civil aircraft of subheading 8507.20.10, starter batteries and traction accumulators)","ce/el"
"498821","7","850720890080","850720810010","8507 20 89",,"Other","Lead-acid accumulators, working with non-liquid electrolyte (excl. spent, those for use in civil aircraft of subheading 8507.20.10, starter batteries and traction accumulators)","ce/el"
"498822","4","850730000080","850700000080","8507 30","8507","Nickel-cadmium","Nickel-cadmium accumulators (excl. spent)",
"498823","5","850730100080","850730000080","8507 30 10","8507 30","For use in civil aircraft","Nickel-cadmium accumulators, for civil aircraft (excl. spent)","p/st"
"498824","5","850730910010","850730000080",,"8507 30","Other",,
"498825","6","850730910080","850730910010","8507 30 91",,"Hermetically sealed","Hermetically sealed nickel-cadmium accumulators (excl. spent and those for civil aircraft of subheading 8507.30.10)","p/st"
"498826","6","850730930010","850730910010",,,"Other",,
"498827","7","850730930080","850730930010","8507 30 93",,"Traction accumulators","Nickel-cadmium accumulators, not hermetically sealed, for vehicle traction (excl. spent)","ce/el"
"498828","7","850730980080","850730930010","8507 30 98",,"Other","Nickel-cadmium accumulators, not hermetically sealed (excl. spent, those for use in civil aircraft of subheading 8507.30.10 and traction accumulators)","ce/el"
"498829","4","850740000080","850700000080","8507 40","8507","Nickel-iron","Nickel-iron accumulators (excl. spent)",
"498830","5","850740100080","850740000080","8507 40 10","8507 40","For use in civil aircraft","Nickel-iron accumulators, for civil aircraft (excl. spent)","p/st"
"498831","5","850740900080","850740000080","8507 40 90","8507 40","Other","Nickel-iron accumulators (excl. spent and those for civil aircraft of subheading 8507.40.10)","p/st"
"498832","4","850780000080","850700000080","8507 80","8507","Other accumulators","Electric accumulators (excl. spent and lead-acid, nickel-cadmium or nickel-iron accumulators)",
"498833","5","850780100080","850780000080","8507 80 10","8507 80","For use in civil aircraft","Electric accumulators, for civil aircraft (excl. spent and lead-acid, nickel-cadmium or nickel-iron accumulators)","p/st"
"498834","5","850780910010","850780000080",,"8507 80","Other",,
"498835","6","850780910080","850780910010","8507 80 91",,"Nickel-hydride","Nickel-hydride accumulators (excl. spent and those for use in civil aircraft of subheading 8507.80.10)","p/st"
"498836","6","850780990080","850780910010","8507 80 99",,"Other","Electric accumulators (excl. spent, those for use in civil aircraft of subheading 8507.80.10 and lead-acid, nickel-cadmium, nickel-iron and nickel-hydride accumulators)","p/st"
"498837","4","850790000080","850700000080","8507 90","8507","Parts","Plates, separators and other parts of electric accumulators, n.e.s.",
"498838","5","850790100080","850790000080","8507 90 10","8507 90","For use in civil aircraft","Parts of electric accumulators, n.e.s., for civil aircraft","-"
"498839","5","850790910010","850790000080",,"8507 90","Other",,
"498840","6","850790910080","850790910010","8507 90 91",,"Plates for accumulators","Plates for electric accumulators (excl. those of subheading 8507.90.10 for use in civil aircraft and excl. plates of vulcanised rubber other than hard rubber or of textiles)","-"
"498841","6","850790930080","850790910010","8507 90 93",,"Separators","Separators for electric accumulators (excl. those of subheading 8507.90.10 for use in civil aircraft and excl. separators of vulcanised rubber other than hard rubber or of textiles)","-"
"498842","6","850790980080","850790910010","8507 90 98",,"Other","Parts of electric accumulators (excl. those of subheading 8507.90.10 for use in civil aircraft and excl. plates and separators)","-"
"498843","3","850900000080","850020000090","8509","85","Electromechanical domestic appliances, with self-contained electric motor","Electro-mechanical domestic appliances, with self-contained electric motor; parts thereof",
"498844","4","850910000080","850900000080","8509 10","8509","Vacuum cleaners, including dry and wet vacuum cleaners","Domestic vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor",
"498845","5","850910100080","850910000080","8509 10 10","8509 10","For a voltage of 110 V or more","Domestic vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor, for a voltage >= 110 V","p/st"
"498846","5","850910900080","850910000080","8509 10 90","8509 10","For a voltage of less than 110 V","Domestic vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor, for a voltage < 110 V","p/st"
"498847","4","850920000080","850900000080","8509 20 00","8509","Floor polishers","Domestic floor polishers, with self-contained electric motor","p/st"
"498848","4","850930000080","850900000080","8509 30 00","8509","Kitchen waste disposers","Domestic kitchen waste disposers, with self-contained electric motor","p/st"
"498849","4","850940000080","850900000080","8509 40 00","8509","Food grinders and mixers; fruit or vegetable juice extractors","Domestic food grinders and mixers and fruit or vegetable juice extractors, with self-contained electric motor","p/st"
"498850","4","850980000080","850900000080","8509 80 00","8509","Other appliances","Electro-mechanical household appliances, with self-contained electric motor (excl. vacuum cleaners, dry and wet vacuum cleaners, floor polishers, kitchen waste disposers, food grinders and mixers, fruit or vegetable juice extractors, and hair-removing appliances)","-"
"498851","4","850990000080","850900000080","8509 90","8509","Parts","Parts of electro-mechanical domestic appliances, with self-contained electric motor, n.e.s.",
"498852","5","850990100080","850990000080","8509 90 10","8509 90","Of appliances falling within subheadings 8509 10 10, 8509 10 90 or 8509 20 00","Parts of domestic vacuum cleaners, dry cleaners and wet vacuum cleaners or floor polishers, with self-contained electric motor, n.e.s.","-"
"498853","5","850990900080","850990000080","8509 90 90","8509 90","Other","Parts of electro-mechanical domestic appliances, with self-contained electric motor, n.e.s.","-"
"498854","3","851000000080","850020000090","8510","85","Shavers, hair clippers and hair-removing appliances, with self-contained electric motor","Electric shavers, hair clippers and hair-removing appliances, with self-contained electric motor; parts thereof",
"498855","4","851010000080","851000000080","8510 10 00","8510","Shavers","Shavers, electric","p/st"
"498856","4","851020000080","851000000080","8510 20 00","8510","Hair clippers","Hair clippers with self-contained electric motor","p/st"
"498857","4","851030000080","851000000080","8510 30 00","8510","Hair-removing appliances","Hair-removing appliances with self-contained electric motor","p/st"
"498858","4","851090000080","851000000080","8510 90 00","8510","Parts","Parts of electric shavers, hair clippers and hair-removing appliances, with self-contained electric motor, n.e.s.","-"
"498859","3","851100000080","850020000090","8511","85","Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition internal combustion engines (for example, ignition magnetos, magneto-dynamos, ignition coils, sparking plugs and glow plugs, starter motors); generators (for example, dynamos, alternators) and cut-outs of a kind used in conjunction with such engines","Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition internal combustion engines, e.g. ignition magnetos, magneto-dynamos, ignition coils, sparking plugs, glow plugs and starter motors; generators, e.g. dynamos and alternators, and cut-outs of a kind used in conjunction with such engines; parts thereof",
"498860","4","851110000080","851100000080","8511 10","8511","Sparking plugs","Sparking plugs of a kind used for spark-ignition or compression-ignition internal combustion engines",
"498861","5","851110100080","851110000080","8511 10 10","8511 10","For use in civil aircraft","Sparking plugs of a kind used for spark-ignition or compression-ignition internal combustion engines, for civil aircraft","-"
